C15019,1,0,Fract,BAHN,GKE,PuTra,,,2015-02-25,2015-02-25,100,
C15020,0,,DebNot,GKE,BAHN,GKE-C,BAHN-0,,2015-02-26,2015-02-25,2000,Karlsruhe -> Frankfurt
C15020,1,0,Fract,BAHN,GKE,PuTra,,,2015-02-25,2015-02-25,100,
C15021,0,,DebNot,GKE,AMAZ,GKE-C,AMAZ-0,,2015-02-27,2015-02-26,1411,Pema Chödrön: Start where you are
C15021,1,0,Fract,AMAZ,GKE,Buch,,,2015-02-26,2015-02-26,100,
C15022,0,,DebNot,GKE,AMAZ,GKE-C,AMAZ-0,,2015-02-27,2015-02-26,1436,Pema Chödrön: How to Meditate
C15022,1,0,Fract,AMAZ,GKE,Buch,,,2015-02-26,2015-02-26,100,
C15023,0,,DebNot,GKE,BAHN,GKE-C,BAHN-0,,2015-03-02,2015-02-28,2000,Frankfurt -> Karlsruhe
C15023,1,0,Fract,BAHN,GKE,PuTra,,,2015-02-28,2015-02-28,100,
C15024,0,,DebNot,GKE,BAHN,GKE-C,BAHN-0,,2015-03-02,2015-03-01,2750,Lahr -> Frankfurt
C15024,1,0,Fract,BAHN,GKE,PuTra,,,2015-03-01,2015-03-01,100,
C15025,0,,DebNot,GKE,BAHN,GKE-C,BAHN-0,,2015-03-02,2015-02-28,895,Karlsruhe -> Lahr
C15025,1,0,Fract,BAHN,GKE,PuTra,,,2015-02-28,2015-02-28,100,
C15026,0,,DebNot,GKE,NUL,GKE-C,NUL-0,,2015-03-03,2015-03-02,7996,Flüge Lissabon: Gebühren
C15026,1,0,Fract,NUL,GKE,Reise,,,2015-03-02,2015-03-02,100,
C15027,0,,DebNot,GKE,NUL,GKE-C,NUL-0,,2015-03-04,2015-03-02,31208,Flüge Lissabon: Ryanair
C15027,1,0,Fract,NUL,GKE,Reise,,,2015-03-02,2015-03-02,100,
C15028,0,,DebNot,GKE,AMAZ,GKE-C,AMAZ-0,,2015-03-11,2015-03-11,1436,Pema Chödrön: Meditieren
C15028,1,0,Fract,AMAZ,GKE,Buch,,,2015-03-11,2015-03-11,100,
C15029,0,,DebNot,GKE,BAHN,GKE-C,BAHN-0,,2015-03-12,2015-03-11,2000,Frankfurt -> Karlsruhe
C15029,1,0,Fract,BAHN,GKE,PuTra,,,2015-03-11,2015-03-11,100,
C15030,0,,DebNot,GKE,BAHN,GKE-C,BAHN-0,,2015-03-12,2015-03-11,2000,Karlsruhe -> Frankfurt
C15030,1,0,Fract,BAHN,GKE,PuTra,,,2015-03-11,2015-03-11,100,
C15031,0,,DebNot,GKE,BAHN,GKE-C,BAHN-0,,2015-03-16,2015-03-13,2700,Frankfurt -> Offenburg
C15031,1,0,Fract,BAHN,GKE,PuTra,,,2015-03-13,2015-03-13,100,
C15033,0,,DebNot,GKE,BAHN,GKE-C,BAHN-0,,2015-03-19,2015-03-18,1550,Karlsruhe -> Frankfurt
C15033,1,0,Fract,BAHN,GKE,PuTra,,,2015-03-18,2015-03-18,100,
C15034,0,,DebNot,GKE,BAHN,GKE-C,BAHN-0,,2015-03-19,2015-03-18,1550,Frankfurt -> Karlsruhe
C15034,1,0,Fract,BAHN,GKE,PuTra,,,2015-03-18,2015-03-18,100,
C15035,0,,DebNot,GKE,BAHN,GKE-C,BAHN-0,,2015-03-26,2015-03-25,2000,Karlsruhe -> Frankfurt
C15035,1,0,Fract,BAHN,GKE,PuTra,,,2015-03-25,2015-03-25,100,
C15036,0,,DebNot,GKE,BAHN,GKE-C,BAHN-0,,2015-03-26,2015-03-25,2000,Frankfurt -> Karlsruhe
C15036,1,0,Fract,BAHN,GKE,PuTra,,,2015-03-25,2015-03-25,100,
C15037,0,,DebNot,GKE,BAHN,GKE-C,BAHN-0,,2015-03-30,2015-03-27,2750,Frankfurt -> Lahr
C15037,1,0,Fract,BAHN,GKE,PuTra,,,2015-03-27,2015-03-27,100,
C15038,0,,DebNot,GKE,BAHN,GKE-C,BAHN-0,,2015-03-31,2015-03-30,2000,Karlsruhe -> Frankfurt
C15038,1,0,Fract,BAHN,GKE,PuTra,,,2015-03-30,2015-03-30,100,
C15039,0,,DebNot,GKE,BAHN,GKE-C,BAHN-0,,2015-03-31,2015-03-30,1350,Lahr -> Karlsruhe
C15039,1,0,Fract,BAHN,GKE,PuTra,,,2015-03-30,2015-03-30,100,
C15040,0,,DebNot,GKE,BAHN,GKE-C,BAHN-0,,2015-04-07,2015-04-06,1050,Lahr -> Karlsruhe
C15040,1,0,Fract,BAHN,GKE,PuTra,,,2015-04-06,2015-04-06,100,
C15041,0,,DebNot,GKE,BAHN,GKE-C,BAHN-0,,2015-04-07,2015-04-06,2000,Karlsruhe -> Frankfurt
C15041,1,0,Fract,BAHN,GKE,PuTra,,,2015-04-06,2015-04-06,100,
C15042,0,,DebNot,GKE,BAHN,GKE-C,BAHN-0,,2015-04-07,2015-04-02,2750,Frankfurt -> Lahr
C15042,1,0,Fract,BAHN,GKE,PuTra,,,2015-04-02,2015-04-02,100,
C15043,0,,DebNot,GKE,BAHN,GKE-C,BAHN-0,,2015-04-08,2015-04-07,4500,Frankfurt <-> Lahr
C15043,1,0,Fract,BAHN,GKE,PuTra,,,2015-04-07,2015-04-07,100,
C15044,0,,DebNot,GKE,APPL,GKE-C,APPL-0,,2015-04-15,2015-04-15,2499,1 Year RTM Ptro Account
C15044,1,0,Fract,APPL,GKE,Soft,iPhone,,2015-04-15,2015-04-15,100,
C15045,0,,DebNot,GKE,NUL,GKE-C,NUL-0,,2015-04-16,2015-04-16,799,Interne-Festplatten-2-USB-Adapter
C15045,1,0,Fract,NUL,VKE,ITAcc,,,2015-04-16,2015-04-16,100,
C15045,2,1,Fract,VKE,GKE,Thank,,,2015-04-16,2015-04-16,100,
C15046,0,,DebNot,GKE,BAHN,GKE-C,BAHN-0,,2015-04-17,2015-04-16,2750,Frankfurt -> Lahr
C15046,1,0,Fract,BAHN,GKE,PuTra,,,2015-04-16,2015-04-16,100,
C15048,0,,DebNot,GKE,BAHN,GKE-C,BAHN-0,,2015-04-20,2015-04-19,2750,Lahr -> Frankfurt
C15048,1,0,Fract,BAHN,GKE,PuTra,,,2015-04-19,2015-04-19,100,
C15049,0,,DebNot,GKE,DPAG,GKE-C,DPAG-0,,2015-04-23,2015-04-22,9990,2 OLYMP Luxor modern fit Kent EL 0300/69/00 weiß 40
C15049,1,0,Fract,DPAG,GKE,Wear,,,2015-04-22,2015-04-22,100,
C15050,0,,DebNot,GKE,BAHN,GKE-C,BAHN-0,,2015-04-27,2015-04-26,2750,Lahr -> Frankfurt
C15050,1,0,Fract,BAHN,GKE,PuTra,,,2015-04-26,2015-04-26,100,
C15051,0,,DebNot,GKE,BAHN,GKE-C,BAHN-0,,2015-04-27,2015-04-24,2750,Frankfurt -> Lahr
C15051,1,0,Fract,BAHN,GKE,PuTra,,,2015-04-24,2015-04-24,100,
C15052,0,,DebNot,GKE,DPAG,GKE-C,DPAG-0,,2015-05-05,2015-05-04,29975,5 Olaf Benz RED0965 V-Neck white 106024/1000
C15052,1,0,Fract,DPAG,GKE,Wear,,,2015-05-04,2015-05-04,100,
C15053,0,,DebNot,GKE,AMAZ,GKE-C,AMAZ-0,,2015-05-08,2015-05-08,2099,Reiseführer Portugal
C15053,1,0,Fract,AMAZ,GKE,Buch,,,2015-05-08,2015-05-08,100,
C15054,0,,DebNot,GKE,APPL,GKE-C,APPL-0,,2015-05-08,2015-05-07,37800,iPad mini 2
C15054,1,0,Fract,APPL,GKE,iPad,,,2015-05-07,2015-05-07,100,
C15055,0,,DebNot,GKE,NUL,GKE-C,NUL-0,,2015-05-11,2015-05-10,14958,Portugal Mietwagen
C15055,1,0,Fract,NUL,GKE,Reise,,,2015-05-10,2015-05-10,100,
C15056,0,,DebNot,GKE,NUL,GKE-C,NUL-0,,2015-05-11,2015-05-09,1047,Portugal Mietwagen Gebühr
C15056,1,0,Fract,NUL,GKE,Reise,,,2015-05-09,2015-05-09,100,
C15057,0,,DebNot,GKE,NUL,GKE-C,NUL-0,,2015-05-11,2015-05-09,2800,Portugal Mietwagen Strafe
C15057,1,0,Fract,NUL,GKE,Reise,,,2015-05-09,2015-05-09,100,
C15058,0,,DebNot,GKE,NUL,GKE-C,NUL-0,,2015-05-12,2015-05-08,2396,Portugal Ryanair Gebühr
C15058,1,0,Fract,NUL,GKE,Reise,,,2015-05-08,2015-05-08,100,
C15059,0,,DebNot,GKE,APPL,GKE-C,APPL-0,,2015-05-18,2015-05-18,299,SmartGo iPad
C15059,1,0,Fract,APPL,GKE,Soft,iPad,,2015-05-18,2015-05-18,100,
D061217,0,,Credit,,,KDR-0,GKE-D,,2006-12-28,2006-12-28,78000,Miete und Nebenkosten
D061217,1,0,Absol,GKE,KDR,Miete,Egon-OG,,2007-01-01,2007-01-31,65000,Miete
D061217,2,0,Absol,GKE,,NebKo,Egon-OG,,2007-01-01,2007-01-31,13000,Nebenkosten
D070111,0,,Credit,,,GFR-0,GKE-D,,2007-01-02,2007-01-02,78500,Miete+NK Egonstr. 38
D070111,1,0,Absol,GKE,GFR,Miete,Egon-OG,,2007-01-01,2007-01-31,62500,Miete
D070111,2,0,Absol,GKE,,NebKo,Egon-OG,,2007-01-01,2007-01-31,16000,Nebenkosten
D070112,0,,DebNot,,,GKE-D,DHLV-0,,2007-01-02,2007-01-02,54043,Kunde 43867751 99999
D070112,1,0,Absol,DHLV,GKE,GKE-H1,,,2007-01-01,2007-01-31,27579,
D070112,2,0,Absol,DHLV,GKE,GKE-H2,,,2007-01-01,2007-01-31,26464,
D070113,0,,Instal,,,GKE-D,GKE-H,,2007-01-02,2007-01-02,62167,"DH LV-Darl. H 120850/15 Zins 621,67"
D070115,0,,Transf,,,GKE-D,GKE-B,,2007-01-15,2007-01-15,35000,69130043-01 Deutsche Bank Bauspar AG
D070116,0,,Instal,,,GKE-D,GKE-F,,2007-01-15,2007-01-15,74886,130/019369888
D070121,0,,Instal,,,GKE-D,GKE-E,,2007-01-15,2007-01-15,79090,130/019369887
D070122,0,,Credit,,,KDR-0,GKE-D,,2007-01-29,2007-01-29,78000,Miete und Nebenkosten
D070122,1,0,Absol,GKE,KDR,Miete,Egon-OG,,2007-02-01,2007-02-28,65000,Miete
D070122,2,0,Absol,GKE,,NebKo,Egon-OG,,2007-02-01,2007-02-28,13000,Nebenkosten
D070123,0,,Instal,,,GKE-D,GKE-H,,2007-01-31,2007-01-31,62167,"DH LV-Darl. H 120850/15 Zins 621,67"
D070211,0,,Credit,,,GFR-0,GKE-D,,2007-02-01,2007-02-01,78500,Miete+NK Egonstr. 38
D070211,1,0,Absol,GKE,GFR,Miete,Egon-OG,,2007-02-01,2007-02-28,62500,Miete
D070211,2,0,Absol,GKE,,NebKo,Egon-OG,,2007-02-01,2007-02-28,16000,Nebenkosten
D070212,0,,DebNot,,,GKE-D,DHLV-0,,2007-02-01,2007-02-01,54043,Kunde 43867751 15979
D070212,1,0,Absol,DHLV,GKE,GKE-H1,,,2007-02-01,2007-02-28,27579,
D070212,2,0,Absol,DHLV,GKE,GKE-H2,,,2007-02-01,2007-02-28,26464,
D070214,0,,Transf,,,GKE-D,GKE-B,,2007-02-15,2007-02-15,35000,69130043-01 Deutsche Bank Bauspar AG
D070215,0,,Instal,,,GKE-D,GKE-F,,2007-02-15,2007-02-15,74886,130/019369888
D070216,0,,Instal,,,GKE-D,GKE-E,,2007-02-15,2007-02-15,79090,130/019369887
D070217,0,,Credit,,,KDR-0,GKE-D,,2007-02-28,2007-02-28,78000,Miete und Nebenkosten
D070217,1,0,Absol,GKE,KDR,Miete,Egon-OG,,2007-03-01,2007-03-31,65000,Miete
D070217,2,0,Absol,GKE,,NebKo,Egon-OG,,2007-03-01,2007-03-31,13000,Nebenkosten
D070221,0,,Instal,,,GKE-D,GKE-H,,2007-02-28,2007-02-28,62167,"DH LV-Darl. H 120850/15 Zins 621,67"
D070311,0,,Credit,,,GFR-0,GKE-D,,2007-03-01,2007-03-01,78500,Miete+NK Egonstr. 38
D070311,1,0,Absol,GKE,GFR,Miete,Egon-OG,,2007-03-01,2007-03-31,62500,Miete
D070311,2,0,Absol,GKE,,NebKo,Egon-OG,,2007-03-01,2007-03-31,16000,Nebenkosten
D070312,0,,DebNot,,,GKE-D,DHLV-0,,2007-03-01,2007-03-01,54043,Kunde 43867751 30959
D070312,1,0,Absol,DHLV,GKE,GKE-H1,,,2007-03-01,2007-03-31,27579,
D070312,2,0,Absol,DHLV,GKE,GKE-H2,,,2007-03-01,2007-03-31,26464,
D070314,0,,Transf,,,GKE-D,GKE-B,,2007-03-15,2007-03-15,35000,69130043-01 Deutsche Bank Bauspar AG
D070315,0,,Instal,,,GKE-D,GKE-F,,2007-03-15,2007-03-15,74886,130/019369888
D070316,0,,Instal,,,GKE-D,GKE-E,,2007-03-15,2007-03-15,79090,130/019369887
D070317,0,,Credit,,,KDR-0,GKE-D,,2007-03-28,2007-03-28,78000,Miete und Nebenkosten
D070317,1,0,Absol,GKE,KDR,Miete,Egon-OG,,2007-04-01,2007-04-30,65000,Miete
D070317,2,0,Absol,GKE,,NebKo,Egon-OG,,2007-04-01,2007-04-30,13000,Nebenkosten
D070321,0,,Credit,,,KDR-0,GKE-D,,2007-03-29,2007-03-29,13497,"Nachzahlung Nebenkosten Egonstr.38, 2.OG"
D070321,1,0,Fract,GKE,,NebKo,Egon-OG,,2005-04-01,2006-03-31,100,
D070322,0,,Instal,,,GKE-D,GKE-H,,2007-03-30,2007-03-30,62167,"DH LV-Darl. H 120850/15 Zins 621,67"
D070323,0,,Payoff,,,GKE-D,24-FR-0,,2007-03-30,2007-03-30,1567,Saldo des Abschlußposten gemäß Anlage
D070323,1,0,Fract,24-FR,GKE,Konto,GKE-D,,2007-03-30,2007-03-30,100,
D070411,0,,Credit,,,GFR-0,GKE-D,,2007-04-02,2007-04-02,78500,Miete+NK Egonstr. 38
D070411,1,0,Absol,GKE,GFR,Miete,Egon-OG,,2007-04-01,2007-04-30,62500,Miete
D070411,2,0,Absol,GKE,,NebKo,Egon-OG,,2007-04-01,2007-04-30,16000,Nebenkosten
D070412,0,,DebNot,,,GKE-D,DHLV-0,,2007-04-02,2007-04-02,54043,Kunde 43867751 55839
D070412,1,0,Absol,DHLV,GKE,GKE-H1,,,2007-04-01,2007-04-30,27579,
D070412,2,0,Absol,DHLV,GKE,GKE-H2,,,2007-04-01,2007-04-30,26464,
D070414,0,,Instal,,,GKE-D,GKE-F,,2007-04-16,2007-04-16,74886,130/019369888
D070415,0,,Instal,,,GKE-D,GKE-E,,2007-04-16,2007-04-16,79090,130/019369887
D070416,0,,Transf,,,GKE-D,GKE-B,,2007-04-17,2007-04-17,35000,69130043-01 Deutsche Bank Bauspar AG
D070417,0,,Credit,,,KDR-0,GKE-D,,2007-04-30,2007-04-30,78000,Miete und Nebenkosten
D070417,1,0,Absol,GKE,KDR,Miete,Egon-OG,,2007-05-01,2007-05-31,65000,Miete
D070417,2,0,Absol,GKE,,NebKo,Egon-OG,,2007-05-01,2007-05-31,13000,Nebenkosten
D070421,0,,Instal,,,GKE-D,GKE-H,,2007-04-30,2007-04-30,62167,"DH LV-Darl. H 120850/15 Zins 621,67"
D070511,0,,Credit,,,GFR-0,GKE-D,,2007-05-02,2007-05-02,78500,Miete+NK Egonstr. 38
D070511,1,0,Absol,GKE,GFR,Miete,Egon-OG,,2007-05-01,2007-05-31,62500,Miete
D070511,2,0,Absol,GKE,,NebKo,Egon-OG,,2007-05-01,2007-05-31,16000,Nebenkosten
D070512,0,,DebNot,,,GKE-D,DHLV-0,,2007-05-02,2007-05-02,54043,Kunde 43867751 70819
D070512,1,0,Absol,DHLV,GKE,GKE-H1,,,2007-05-01,2007-05-31,27579,
D070512,2,0,Absol,DHLV,GKE,GKE-H2,,,2007-05-01,2007-05-31,26464,
D070514,0,,Transf,,,GKE-D,GKE-B,,2007-05-15,2007-05-15,35000,69130043-01 Deutsche Bank Bauspar AG
D070515,0,,Instal,,,GKE-D,GKE-F,,2007-05-15,2007-05-15,74886,130/019369888
D070516,0,,Instal,,,GKE-D,GKE-E,,2007-05-15,2007-05-15,79089,130/019369887
D070517,0,,Credit,,,KDR-0,GKE-D,,2007-05-29,2007-05-29,78000,Miete und Nebenkosten
D070517,1,0,Absol,GKE,KDR,Miete,Egon-OG,,2007-06-01,2007-06-30,65000,Miete
D070517,2,0,Absol,GKE,,NebKo,Egon-OG,,2007-06-01,2007-06-30,13000,Nebenkosten
D070521,0,,Instal,,,GKE-D,GKE-H,,2007-05-31,2007-05-31,62167,"DH LV-Darl. H 120850/15 Zins 621,67"
D070611,0,,Credit,,,GFR-0,GKE-D,,2007-06-01,2007-06-01,78500,Miete+NK Egonstr. 38
D070611,1,0,Absol,GKE,GFR,Miete,Egon-OG,,2007-06-01,2007-06-30,62500,Miete
D070611,2,0,Absol,GKE,,NebKo,Egon-OG,,2007-06-01,2007-06-30,16000,Nebenkosten
D070612,0,,DebNot,,,GKE-D,DHLV-0,,2007-06-01,2007-06-01,54043,Kunde 43867751 95798
D070612,1,0,Absol,DHLV,GKE,GKE-H1,,,2007-06-01,2007-06-30,27579,
D070612,2,0,Absol,DHLV,GKE,GKE-H2,,,2007-06-01,2007-06-30,26464,
D070613,0,,982014,,,GKE-D,GFR-1,,2007-06-08,2007-06-08,4324,Nebenkostenabrechnung 05/06
D070613,1,0,Fract,GFR,,NebKo,Egon-O1,,2005-04-01,2006-03-31,100,
D070615,0,,Transf,,,GKE-D,GKE-B,,2007-06-15,2007-06-15,35000,69130043-01 Deutsche Bank Bauspar AG
D070616,0,,Instal,,,GKE-D,GKE-F,,2007-06-15,2007-06-15,74886,130/019369888
D070621,0,,Instal,,,GKE-D,GKE-E,,2007-06-15,2007-06-15,79090,130/019369887
D070622,0,,Credit,,,KDR-0,GKE-D,,2007-06-28,2007-06-28,78000,Miete und Nebenkosten
D070622,1,0,Absol,GKE,KDR,Miete,Egon-OG,,2007-07-01,2007-07-31,65000,Miete
D070622,2,0,Absol,GKE,,NebKo,Egon-OG,,2007-07-01,2007-07-31,13000,Nebenkosten
D070623,0,,Payoff,,,GKE-D,24-FR-0,,2007-06-29,2007-06-29,1512,Saldo des Abschlußposten gemäß Anlage
D070623,1,0,Fract,24-FR,GKE,Konto,GKE-D,,2007-06-29,2007-06-29,100,
D070711,0,,Credit,,,GFR-0,GKE-D,,2007-07-02,2007-07-02,78500,Miete+NK Egonstr. 38
D070711,1,0,Absol,GKE,GFR,Miete,Egon-OG,,2007-07-01,2007-07-31,62500,Miete
D070711,2,0,Absol,GKE,,NebKo,Egon-OG,,2007-07-01,2007-07-31,16000,Nebenkosten
D070712,0,,DebNot,,,GKE-D,DHLV-0,,2007-07-02,2007-07-02,54043,Kunde 43867751 11778
D070712,1,0,Absol,DHLV,GKE,GKE-H1,,,2007-07-01,2007-07-31,27579,
D070712,2,0,Absol,DHLV,GKE,GKE-H2,,,2007-07-01,2007-07-31,26464,
D070713,0,,Instal,,,GKE-D,GKE-H,,2007-07-02,2007-07-02,62167,"DH LV-Darl. H 120850/15 Zins 621,67"
D070715,0,,Transf,,,GKE-D,GKE-B,,2007-07-16,2007-07-16,35000,69130043-01 Deutsche Bank Bauspar AG
D070716,0,,Instal,,,GKE-D,GKE-F,,2007-07-16,2007-07-16,74886,130/019369888
D070721,0,,Instal,,,GKE-D,GKE-E,,2007-07-16,2007-07-16,79090,130/019369887
D070722,0,,Credit,,,KDR-0,GKE-D,,2007-07-30,2007-07-30,78000,Miete und Nebenkosten
D070722,1,0,Absol,GKE,KDR,Miete,Egon-OG,,2007-08-01,2007-08-31,65000,Miete
D070722,2,0,Absol,GKE,,NebKo,Egon-OG,,2007-08-01,2007-08-31,13000,Nebenkosten
D070723,0,,Instal,,,GKE-D,GKE-H,,2007-07-30,2007-07-30,62167,"DH LV-Darl. H 120850/15 Zins 621,67"
D070811,0,,Credit,,,GFR-0,GKE-D,,2007-08-01,2007-08-01,78500,Miete+NK Egonstr. 38
D070811,1,0,Absol,GKE,GFR,Miete,Egon-OG,,2007-08-01,2007-08-31,62500,Miete
D070811,2,0,Absol,GKE,,NebKo,Egon-OG,,2007-08-01,2007-08-31,16000,Nebenkosten
D070812,0,,DebNot,,,GKE-D,DHLV-0,,2007-08-01,2007-08-01,54043,Kunde 43867751 36658
D070812,1,0,Absol,DHLV,GKE,GKE-H1,,,2007-08-01,2007-08-31,27579,
D070812,2,0,Absol,DHLV,GKE,GKE-H2,,,2007-08-01,2007-08-31,26464,
D070814,0,,Transf,,,GKE-D,GKE-B,,2007-08-15,2007-08-15,35000,69130043-01 Deutsche Bank Bauspar AG
D070815,0,,Instal,,,GKE-D,GKE-F,,2007-08-15,2007-08-15,74886,130/019369888
D070816,0,,Instal,,,GKE-D,GKE-E,,2007-08-15,2007-08-15,79089,130/019369887
D070817,0,,Credit,,,KDR-0,GKE-D,,2007-08-28,2007-08-28,78000,Miete und Nebenkosten
D070817,1,0,Absol,GKE,KDR,Miete,Egon-OG,,2007-09-01,2007-09-30,65000,Miete
D070817,2,0,Absol,GKE,,NebKo,Egon-OG,,2007-09-01,2007-09-30,13000,Nebenkosten
D070821,0,,Instal,,,GKE-D,GKE-H,,2007-08-30,2007-08-30,62167,"DH LV-Darl. H 120850/15 Zins 621,67"
D070911,0,,Credit,,,GFR-0,GKE-D,,2007-09-03,2007-09-03,78500,Miete+NK Egonstr. 38
D070911,1,0,Absol,GKE,GFR,Miete,Egon-OG,,2007-09-01,2007-09-30,62500,Miete
D070911,2,0,Absol,GKE,,NebKo,Egon-OG,,2007-09-01,2007-09-30,16000,Nebenkosten
D070912,0,,DebNot,,,GKE-D,DHLV-0,,2007-09-03,2007-09-03,54043,Kunde 43867751 51638
D070912,1,0,Absol,DHLV,GKE,GKE-H1,,,2007-09-01,2007-09-30,27579,
D070912,2,0,Absol,DHLV,GKE,GKE-H2,,,2007-09-01,2007-09-30,26464,
D070914,0,,Transf,,,GKE-D,GKE-B,,2007-09-17,2007-09-17,35000,69130043-01 Deutsche Bank Bauspar AG
D070915,0,,Instal,,,GKE-D,GKE-F,,2007-09-17,2007-09-17,74886,130/019369888
D070916,0,,Instal,,,GKE-D,GKE-E,,2007-09-17,2007-09-17,79090,130/019369887
D070917,0,,Credit,,,KDR-0,GKE-D,,2007-09-28,2007-09-28,78000,Miete und Nebenkosten
D070917,1,0,Absol,GKE,KDR,Miete,Egon-OG,,2007-10-01,2007-10-31,65000,Miete
D070917,2,0,Absol,GKE,,NebKo,Egon-OG,,2007-10-01,2007-10-31,13000,Nebenkosten
D070921,0,,Payoff,,,GKE-D,24-FR-0,,2007-09-28,2007-09-28,1512,Saldo des Abschlußposten gemäß Anlage
D070921,1,0,Fract,24-FR,GKE,Konto,GKE-D,,2007-09-28,2007-09-28,100,
D071011,0,,Credit,,,GFR-0,GKE-D,,2007-10-01,2007-10-01,78500,Miete+NK Egonstr. 38
D071011,1,0,Absol,GKE,GFR,Miete,Egon-OG,,2007-10-01,2007-10-31,62500,Miete
D071011,2,0,Absol,GKE,,NebKo,Egon-OG,,2007-10-01,2007-10-31,16000,Nebenkosten
D071012,0,,DebNot,,,GKE-D,DHLV-0,,2007-10-01,2007-10-01,54043,Kunde 43867751 76518
D071012,1,0,Absol,DHLV,GKE,GKE-H1,,,2007-10-01,2007-10-31,27579,
D071012,2,0,Absol,DHLV,GKE,GKE-H2,,,2007-10-01,2007-10-31,26464,
D071013,0,,Instal,,,GKE-D,GKE-H,,2007-10-01,2007-10-01,62167,"DH LV-Darl. H 120850/15 Zins 621,67"
D071015,0,,Transf,,,GKE-D,GKE-B,,2007-10-15,2007-10-15,35000,69130043-01 Deutsche Bank Bauspar AG
D071016,0,,Instal,,,GKE-D,GKE-F,,2007-10-15,2007-10-15,74886,130/019369888
D071017,0,,Instal,,,GKE-D,GKE-E,,2007-10-15,2007-10-15,79090,130/019369887
D071018,0,,Credit,,,KDR-0,GKE-D,,2007-10-29,2007-10-29,78000,Miete und Nebenkosten
D071018,1,0,Absol,GKE,KDR,Miete,Egon-OG,,2007-11-01,2007-11-30,65000,Miete
D071018,2,0,Absol,GKE,,NebKo,Egon-OG,,2007-11-01,2007-11-30,13000,Nebenkosten
D071019,0,,Instal,,,GKE-D,GKE-H,,2007-10-30,2007-10-30,62167,"DH LV-Darl. H 120850/15 Zins 621,67"
D071111,0,,Credit,,,GFR-0,GKE-D,,2007-11-01,2007-11-01,78500,Miete+NK Egonstr. 38
D071111,1,0,Absol,GKE,GFR,Miete,Egon-OG,,2007-11-01,2007-11-30,62500,Miete
D071111,2,0,Absol,GKE,,NebKo,Egon-OG,,2007-11-01,2007-11-30,16000,Nebenkosten
D071112,0,,DebNot,,,GKE-D,DHLV-0,,2007-11-01,2007-11-01,54043,Kunde 43867751 91597
D071112,1,0,Absol,DHLV,GKE,GKE-H1,,,2007-11-01,2007-11-30,27579,
D071112,2,0,Absol,DHLV,GKE,GKE-H2,,,2007-11-01,2007-11-30,26464,
D071114,0,,Transf,,,GKE-D,GKE-B,,2007-11-15,2007-11-15,35000,69130043-01 Deutsche Bank Bauspar AG
D071115,0,,Instal,,,GKE-D,GKE-F,,2007-11-15,2007-11-15,74886,130/019369888
D071116,0,,Instal,,,GKE-D,GKE-E,,2007-11-15,2007-11-15,79090,130/019369887
D071117,0,,Credit,,,KDR-0,GKE-D,,2007-11-28,2007-11-28,78000,Miete und Nebenkosten
D071117,1,0,Absol,GKE,KDR,Miete,Egon-OG,,2007-12-01,2007-12-31,65000,Miete
D071117,2,0,Absol,GKE,,NebKo,Egon-OG,,2007-12-01,2007-12-31,13000,Nebenkosten
D071118,0,,Instal,,,GKE-D,GKE-H,,2007-11-30,2007-11-30,62167,"DH LV-Darl. H 120850/15 Zins 621,67"
D071211,0,,Credit,,,GFR-0,GKE-D,,2007-12-03,2007-12-03,78500,Miete+NK Egonstr. 38
D071211,1,0,Absol,GKE,GFR,Miete,Egon-OG,,2007-12-01,2007-12-31,62500,Miete
D071211,2,0,Absol,GKE,,NebKo,Egon-OG,,2007-12-01,2007-12-31,16000,Nebenkosten
D071212,0,,DebNot,,,GKE-D,DHLV-0,,2007-12-03,2007-12-03,54043,Kunde 43867751 17477
D071212,1,0,Absol,DHLV,GKE,GKE-H1,,,2007-12-01,2007-12-31,27579,
D071212,2,0,Absol,DHLV,GKE,GKE-H2,,,2007-12-01,2007-12-31,26464,
D071214,0,,Transf,,,GKE-D,GKE-B,,2007-12-17,2007-12-17,35000,69130043-01 Deutsche Bank Bauspar AG
D071215,0,,Instal,,,GKE-D,GKE-F,,2007-12-17,2007-12-17,74886,130/019369888
D071216,0,,Instal,,,GKE-D,GKE-E,,2007-12-17,2007-12-17,79090,130/019369887
D071217,0,,Credit,,,KDR-0,GKE-D,,2007-12-28,2007-12-28,78000,Miete und Nebenkosten
D071217,1,0,Absol,GKE,KDR,Miete,Egon-OG,,2008-01-01,2008-01-31,65000,Miete
D071217,2,0,Absol,GKE,,NebKo,Egon-OG,,2008-01-01,2008-01-31,13000,Nebenkosten
D071218,0,,Payoff,,,GKE-D,24-FR-0,,2007-12-31,2007-12-31,1457,Saldo des Abschlußposten gemäß Anlage
D071218,1,0,Fract,24-FR,GKE,Konto,GKE-D,,2007-12-31,2007-12-31,100,
D080101,0,,Credit,,,GFR-0,GKE-D,,2008-01-02,2008-01-02,78500,Miete+NK Egonstr. 38
D080101,1,0,Absol,GKE,GFR,Miete,Egon-OG,,2008-01-01,2008-01-31,62500,Miete
D080101,2,0,Absol,GKE,,NebKo,Egon-OG,,2008-01-01,2008-01-31,16000,Nebenkosten
D080102,0,,DebNot,,,GKE-D,DHLV-0,,2008-01-02,2008-01-02,54043,Kunde 43867751 99999
